contig_name	Start Coor	Stop Coordinate	ORF_code	Sum of per_base coverage	human_readable_names
contig-100_46065	124.0	306.0	KEAHIEPK_26521	796.0	hypothetical protein
contig-100_46073	39.0	158.0	KEAHIEPK_26522	524.0	hypothetical protein
contig-100_46077	90.0	293.0	KEAHIEPK_26523	622.0	hypothetical protein
contig-100_46078	103.0	237.0	KEAHIEPK_26524	439.0	hypothetical protein
contig-100_46085	42.0	296.0	KEAHIEPK_26525	655.0	hypothetical protein
contig-100_46094	180.0	320.0	KEAHIEPK_26526	532.0	hypothetical protein
contig-100_46103	7.0	246.0	KEAHIEPK_26527	476.0	Sensor histidine kinase WalK
contig-100_46104	10.0	204.0	KEAHIEPK_26528	343.0	hypothetical protein
contig-100_46118	9.0	218.0	KEAHIEPK_26529	330.0	hypothetical protein
contig-100_46121	15.0	218.0	KEAHIEPK_26530	652.0	hypothetical protein
contig-100_46129	37.0	204.0	KEAHIEPK_26531	519.0	hypothetical protein
contig-100_46132	22.0	276.0	KEAHIEPK_26532	424.0	putative transcriptional regulatory protein
contig-100_46133	24.0	326.0	KEAHIEPK_26533	597.0	hypothetical protein
contig-100_46135	7.0	318.0	KEAHIEPK_26534	591.0	Dihydropteroate synthase
contig-100_46144	11.0	205.0	KEAHIEPK_26535	229.0	hypothetical protein
contig-100_46151	124.0	309.0	KEAHIEPK_26536	563.0	putative protein YcgM
contig-100_46167	71.0	229.0	KEAHIEPK_26537	756.0	hypothetical protein
contig-100_46173	55.0	258.0	KEAHIEPK_26538	493.0	hypothetical protein
contig-100_46174	19.0	321.0	KEAHIEPK_26539	969.0	Amidophosphoribosyltransferase
contig-100_46176	135.0	323.0	KEAHIEPK_26540	431.0	hypothetical protein
contig-100_46185	16.0	129.0	KEAHIEPK_26541	248.0	hypothetical protein
contig-100_46188	34.0	243.0	KEAHIEPK_26542	456.0	Alanine dehydrogenase
contig-100_46190	43.0	231.0	KEAHIEPK_26543	578.0	Serine hydroxymethyltransferase 1
contig-100_46191	79.0	273.0	KEAHIEPK_26544	631.0	hypothetical protein
contig-100_46192	97.0	330.0	KEAHIEPK_26545	727.0	Exodeoxyribonuclease 7 large subunit
contig-100_46198	46.0	318.0	KEAHIEPK_26546	964.0	hypothetical protein
contig-100_46205	39.0	305.0	KEAHIEPK_26547	1588.0	hypothetical protein
contig-100_46209	76.0	273.0	KEAHIEPK_26548	719.0	Nucleoside diphosphate kinase
contig-100_46210	63.0	287.0	KEAHIEPK_26549	2080.0	hypothetical protein
contig-100_46212	77.0	292.0	KEAHIEPK_26550	1126.0	hypothetical protein
contig-100_46215	16.0	330.0	KEAHIEPK_26551	597.0	Protein translocase subunit SecA
contig-100_46216	42.0	323.0	KEAHIEPK_26552	1082.0	hypothetical protein
contig-100_46217	7.0	270.0	KEAHIEPK_26553	445.0	hypothetical protein
contig-100_46223	117.0	275.0	KEAHIEPK_26554	418.0	hypothetical protein
contig-100_46224	1.0	213.0	KEAHIEPK_26555	654.0	hypothetical protein
contig-100_46231	32.0	250.0	KEAHIEPK_26556	1180.0	hypothetical protein
contig-100_46232	64.0	201.0	KEAHIEPK_26557	668.0	tRNA pseudouridine synthase A
contig-100_46239	46.0	198.0	KEAHIEPK_26558	703.0	hypothetical protein
contig-100_46242	171.0	290.0	KEAHIEPK_26559	478.0	hypothetical protein
contig-100_46243	32.0	238.0	KEAHIEPK_26560	808.0	hypothetical protein
contig-100_46248	56.0	262.0	KEAHIEPK_26561	472.0	hypothetical protein
contig-100_46250	63.0	233.0	KEAHIEPK_26562	407.0	hypothetical protein
contig-100_46251	16.0	258.0	KEAHIEPK_26563	1835.0	hypothetical protein
contig-100_46252	64.0	201.0	KEAHIEPK_26564	316.0	hypothetical protein
contig-100_46258	30.0	320.0	KEAHIEPK_26565	1064.0	Methionine--tRNA ligase
contig-100_46259	55.0	270.0	KEAHIEPK_26566	427.0	hypothetical protein
contig-100_46264	163.0	327.0	KEAHIEPK_26567	380.0	hypothetical protein
contig-100_46266	98.0	286.0	KEAHIEPK_26568	496.0	Cell division protein SepF
contig-100_46267	18.0	266.0	KEAHIEPK_26569	2006.0	Flagellar motor switch protein FliN
contig-100_46268	56.0	214.0	KEAHIEPK_26570	561.0	hypothetical protein
contig-100_46269	19.0	198.0	KEAHIEPK_26571	1031.0	hypothetical protein
contig-100_46271	5.0	250.0	KEAHIEPK_26572	548.0	hypothetical protein
contig-100_46272	13.0	216.0	KEAHIEPK_26573	1282.0	hypothetical protein
contig-100_46273	50.0	313.0	KEAHIEPK_26574	1584.0	hypothetical protein
contig-100_46276	2.0	277.0	KEAHIEPK_26575	608.0	5,10-methylenetetrahydrofolate reductase
contig-100_46303	19.0	210.0	KEAHIEPK_26576	434.0	hypothetical protein
contig-100_46305	41.0	151.0	KEAHIEPK_26577	411.0	50S ribosomal protein L11
contig-100_46308	21.0	290.0	KEAHIEPK_26578	499.0	Hemin transport system permease protein HmuU
contig-100_46313	76.0	282.0	KEAHIEPK_26579	923.0	Protein TolQ
contig-100_46329	82.0	297.0	KEAHIEPK_26580	566.0	GDP-mannose 4,6-dehydratase
contig-100_46332	94.0	327.0	KEAHIEPK_26581	319.0	hypothetical protein
contig-100_46334	101.0	241.0	KEAHIEPK_26582	875.0	hypothetical protein
contig-100_46338	104.0	313.0	KEAHIEPK_26583	1248.0	hypothetical protein
contig-100_46345	104.0	310.0	KEAHIEPK_26584	710.0	hypothetical protein
contig-100_46358	102.0	278.0	KEAHIEPK_26585	462.0	hypothetical protein
contig-100_46380	40.0	312.0	KEAHIEPK_26586	679.0	hypothetical protein
contig-100_46395	84.0	305.0	KEAHIEPK_26587	718.0	hypothetical protein
contig-100_46401	31.0	243.0	KEAHIEPK_26588	601.0	hypothetical protein
contig-100_46405	10.0	117.0	KEAHIEPK_26589	214.0	Peptide chain release factor 2
contig-100_46419	166.0	294.0	KEAHIEPK_26590	880.0	hypothetical protein
contig-100_46423	137.0	277.0	KEAHIEPK_26591	453.0	hypothetical protein
contig-100_46424	118.0	270.0	KEAHIEPK_26592	515.0	hypothetical protein
contig-100_46426	54.0	287.0	KEAHIEPK_26593	588.0	hypothetical protein
contig-100_46437	147.0	254.0	KEAHIEPK_26594	257.0	hypothetical protein
contig-100_46446	35.0	235.0	KEAHIEPK_26595	600.0	hypothetical protein
contig-100_46451	209.0	328.0	KEAHIEPK_26596	1165.0	hypothetical protein
contig-100_46456	87.0	308.0	KEAHIEPK_26597	2331.0	hypothetical protein
contig-100_46462	36.0	293.0	KEAHIEPK_26598	611.0	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
contig-100_46468	38.0	205.0	KEAHIEPK_26599	759.0	hypothetical protein
contig-100_46478	48.0	215.0	KEAHIEPK_26600	1344.0	hypothetical protein
contig-100_46482	90.0	281.0	KEAHIEPK_26601	669.0	Fructose-bisphosphate aldolase class 1
contig-100_46486	40.0	282.0	KEAHIEPK_26602	1119.0	hypothetical protein
contig-100_46492	85.0	324.0	KEAHIEPK_26603	593.0	Ubiquinone biosynthesis O-methyltransferase
contig-100_46497	84.0	257.0	KEAHIEPK_26604	542.0	hypothetical protein
contig-100_46498	6.0	155.0	KEAHIEPK_26605	484.0	hypothetical protein
contig-100_46500	43.0	282.0	KEAHIEPK_26606	345.0	hypothetical protein
contig-100_46502	157.0	285.0	KEAHIEPK_26607	364.0	hypothetical protein
contig-100_46503	40.0	279.0	KEAHIEPK_26608	1146.0	hypothetical protein
contig-100_46512	11.0	172.0	KEAHIEPK_26609	400.0	hypothetical protein
contig-100_46512	144.0	275.0	KEAHIEPK_26610	289.0	hypothetical protein
contig-100_46514	34.0	324.0	KEAHIEPK_26611	971.0	hypothetical protein
contig-100_46520	148.0	285.0	KEAHIEPK_26612	600.0	Sec-independent protein translocase protein TatA
contig-100_46527	12.0	308.0	KEAHIEPK_26613	568.0	hypothetical protein
contig-100_46529	4.0	297.0	KEAHIEPK_26614	979.0	hypothetical protein
contig-100_46545	46.0	204.0	KEAHIEPK_26615	912.0	hypothetical protein
contig-100_46556	76.0	252.0	KEAHIEPK_26616	551.0	hypothetical protein
contig-100_46564	202.0	327.0	KEAHIEPK_26617	217.0	hypothetical protein
contig-100_46568	40.0	324.0	KEAHIEPK_26618	2352.0	hypothetical protein
contig-100_46573	13.0	243.0	KEAHIEPK_26619	1225.0	Segregation and condensation protein B 
contig-100_46574	35.0	325.0	KEAHIEPK_26620	826.0	hypothetical protein
contig-100_46578	6.0	287.0	KEAHIEPK_26621	707.0	hypothetical protein
contig-100_46602	15.0	269.0	KEAHIEPK_26622	891.0	hypothetical protein
contig-100_46606	96.0	266.0	KEAHIEPK_26623	546.0	hypothetical protein
contig-100_46611	27.0	287.0	KEAHIEPK_26624	989.0	hypothetical protein
contig-100_46614	35.0	259.0	KEAHIEPK_26625	578.0	hypothetical protein
contig-100_46619	17.0	181.0	KEAHIEPK_26626	1342.0	hypothetical protein
contig-100_46623	134.0	280.0	KEAHIEPK_26627	209.0	hypothetical protein
contig-100_46634	121.0	318.0	KEAHIEPK_26628	507.0	hypothetical protein
contig-100_46635	9.0	305.0	KEAHIEPK_26629	1003.0	hypothetical protein
contig-100_46656	76.0	270.0	KEAHIEPK_26630	972.0	hypothetical protein
contig-100_46661	113.0	295.0	KEAHIEPK_26631	5188.0	hypothetical protein
contig-100_46664	4.0	288.0	KEAHIEPK_26632	1867.0	hypothetical protein
contig-100_46684	4.0	201.0	KEAHIEPK_26633	402.0	Adenylosuccinate lyase
contig-100_46690	6.0	248.0	KEAHIEPK_26634	612.0	hypothetical protein
contig-100_46695	51.0	320.0	KEAHIEPK_26635	1023.0	hypothetical protein
contig-100_46701	164.0	289.0	KEAHIEPK_26636	362.0	hypothetical protein
contig-100_46711	80.0	286.0	KEAHIEPK_26637	893.0	hypothetical protein
contig-100_46717	32.0	301.0	KEAHIEPK_26638	1001.0	hypothetical protein
contig-100_46723	111.0	287.0	KEAHIEPK_26639	458.0	hypothetical protein
contig-100_46724	81.0	302.0	KEAHIEPK_26640	966.0	4-hydroxyproline 2-epimerase
contig-100_46727	16.0	279.0	KEAHIEPK_26641	633.0	Dipeptide transport system permease protein DppC
contig-100_46730	167.0	283.0	KEAHIEPK_26642	1059.0	Transcription elongation factor GreB
contig-100_46734	43.0	282.0	KEAHIEPK_26643	696.0	Putative NAD(P)H nitroreductase YdjA
contig-100_46736	50.0	316.0	KEAHIEPK_26644	506.0	hypothetical protein
contig-100_46738	34.0	219.0	KEAHIEPK_26645	335.0	hypothetical protein
contig-100_46743	4.0	252.0	KEAHIEPK_26646	700.0	hypothetical protein
contig-100_46754	24.0	176.0	KEAHIEPK_26647	733.0	hypothetical protein
contig-100_46768	23.0	256.0	KEAHIEPK_26648	381.0	hypothetical protein
contig-100_46777	11.0	316.0	KEAHIEPK_26649	1043.0	L-seryl-tRNA(Sec) selenium transferase
contig-100_46784	28.0	291.0	KEAHIEPK_26650	844.0	Adenosylhomocysteinase
contig-100_46789	203.0	307.0	KEAHIEPK_26651	206.0	hypothetical protein
contig-100_46790	134.0	298.0	KEAHIEPK_26652	388.0	hypothetical protein
contig-100_46791	94.0	309.0	KEAHIEPK_26653	1888.0	hypothetical protein
contig-100_46792	36.0	251.0	KEAHIEPK_26654	364.0	hypothetical protein
contig-100_46798	3.0	296.0	KEAHIEPK_26655	1025.0	hypothetical protein
contig-100_46809	65.0	277.0	KEAHIEPK_26656	429.0	hypothetical protein
contig-100_46810	6.0	134.0	KEAHIEPK_26657	249.0	Metalloprotease TldD
contig-100_46813	143.0	325.0	KEAHIEPK_26658	643.0	hypothetical protein
contig-100_46814	10.0	192.0	KEAHIEPK_26659	737.0	hypothetical protein
contig-100_46821	95.0	313.0	KEAHIEPK_26660	662.0	hypothetical protein
contig-100_46828	102.0	260.0	KEAHIEPK_26661	688.0	hypothetical protein
contig-100_46831	50.0	184.0	KEAHIEPK_26662	286.0	hypothetical protein
contig-100_46837	199.0	330.0	KEAHIEPK_26663	356.0	hypothetical protein
contig-100_46851	8.0	217.0	KEAHIEPK_26664	264.0	hypothetical protein
contig-100_46853	109.0	207.0	KEAHIEPK_26665	304.0	hypothetical protein
contig-100_46854	88.0	312.0	KEAHIEPK_26666	620.0	hypothetical protein
contig-100_46856	14.0	304.0	KEAHIEPK_26667	1037.0	hypothetical protein
contig-100_46857	59.0	316.0	KEAHIEPK_26668	483.0	hypothetical protein
contig-100_46864	203.0	325.0	KEAHIEPK_26669	285.0	50S ribosomal protein L27
contig-100_46870	30.0	314.0	KEAHIEPK_26670	727.0	hypothetical protein
contig-100_46876	186.0	293.0	KEAHIEPK_26671	378.0	hypothetical protein
contig-100_46878	107.0	322.0	KEAHIEPK_26672	466.0	hypothetical protein
contig-100_46879	113.0	328.0	KEAHIEPK_26673	621.0	hypothetical protein
contig-100_46899	13.0	321.0	KEAHIEPK_26674	582.0	Dihydroanticapsin 7-dehydrogenase
contig-100_46902	182.0	286.0	KEAHIEPK_26675	1105.0	Acyl carrier protein AcpP
contig-100_46904	4.0	315.0	KEAHIEPK_26676	1483.0	hypothetical protein
contig-100_46907	39.0	215.0	KEAHIEPK_26677	594.0	hypothetical protein
contig-100_46909	83.0	214.0	KEAHIEPK_26678	92.0	hypothetical protein
contig-100_46912	4.0	225.0	KEAHIEPK_26679	862.0	hypothetical protein
contig-100_46913	19.0	267.0	KEAHIEPK_26680	806.0	hypothetical protein
contig-100_46914	47.0	172.0	KEAHIEPK_26681	349.0	hypothetical protein
contig-100_46919	223.0	321.0	KEAHIEPK_26682	286.0	hypothetical protein
contig-100_46922	36.0	278.0	KEAHIEPK_26683	746.0	hypothetical protein
contig-100_46924	58.0	318.0	KEAHIEPK_26684	700.0	hypothetical protein
contig-100_46925	11.0	214.0	KEAHIEPK_26685	262.0	hypothetical protein
contig-100_46934	48.0	284.0	KEAHIEPK_26686	1335.0	hypothetical protein
contig-100_46947	21.0	152.0	KEAHIEPK_26687	466.0	hypothetical protein
contig-100_46950	44.0	325.0	KEAHIEPK_26688	1228.0	hypothetical protein
contig-100_46952	22.0	234.0	KEAHIEPK_26689	544.0	hypothetical protein
contig-100_46959	209.0	328.0	KEAHIEPK_26690	361.0	hypothetical protein
contig-100_46963	26.0	229.0	KEAHIEPK_26691	984.0	hypothetical protein
contig-100_46966	55.0	201.0	KEAHIEPK_26692	667.0	hypothetical protein
contig-100_46970	18.0	131.0	KEAHIEPK_26693	439.0	hypothetical protein
contig-100_46976	5.0	232.0	KEAHIEPK_26694	850.0	hypothetical protein
contig-100_46977	30.0	227.0	KEAHIEPK_26695	660.0	hypothetical protein
contig-100_46986	17.0	133.0	KEAHIEPK_26696	249.0	hypothetical protein
contig-100_46989	15.0	182.0	KEAHIEPK_26697	2934.0	hypothetical protein
contig-100_47000	41.0	169.0	KEAHIEPK_26698	292.0	hypothetical protein
contig-100_47004	25.0	285.0	KEAHIEPK_26699	717.0	30S ribosomal protein S2
contig-100_47012	122.0	292.0	KEAHIEPK_26700	528.0	hypothetical protein
contig-100_47030	34.0	261.0	KEAHIEPK_26701	1869.0	hypothetical protein
contig-100_47034	44.0	142.0	KEAHIEPK_26702	3085.0	hypothetical protein
contig-100_47042	48.0	209.0	KEAHIEPK_26703	493.0	Endonuclease MutS2
contig-100_47043	9.0	128.0	KEAHIEPK_26704	1899.0	hypothetical protein
contig-100_47047	22.0	318.0	KEAHIEPK_26705	848.0	hypothetical protein
contig-100_47050	68.0	286.0	KEAHIEPK_26706	1400.0	Threonine synthase
contig-100_47054	14.0	268.0	KEAHIEPK_26707	690.0	hypothetical protein
contig-100_47063	58.0	243.0	KEAHIEPK_26708	717.0	hypothetical protein
contig-100_47067	85.0	276.0	KEAHIEPK_26709	648.0	hypothetical protein
contig-100_47071	20.0	229.0	KEAHIEPK_26710	529.0	hypothetical protein
contig-100_47072	54.0	176.0	KEAHIEPK_26711	923.0	hypothetical protein
contig-100_47075	44.0	280.0	KEAHIEPK_26712	1381.0	hypothetical protein
contig-100_47077	45.0	227.0	KEAHIEPK_26713	722.0	hypothetical protein
contig-100_47079	30.0	149.0	KEAHIEPK_26714	263.0	hypothetical protein
contig-100_47084	39.0	329.0	KEAHIEPK_26715	1640.0	hypothetical protein
contig-100_47087	133.0	312.0	KEAHIEPK_26716	997.0	hypothetical protein
contig-100_47097	137.0	277.0	KEAHIEPK_26717	1088.0	Nucleoside diphosphate kinase
contig-100_47098	61.0	330.0	KEAHIEPK_26718	1687.0	hypothetical protein
contig-100_47102	86.0	313.0	KEAHIEPK_26719	637.0	hypothetical protein
contig-100_47104	91.0	279.0	KEAHIEPK_26720	614.0	Homoisocitrate dehydrogenase
contig-100_47111	55.0	303.0	KEAHIEPK_26721	593.0	hypothetical protein
contig-100_47115	27.0	143.0	KEAHIEPK_26722	317.0	GTPase Der
contig-100_47116	10.0	273.0	KEAHIEPK_26723	962.0	Gamma-butyrobetaine dioxygenase
contig-100_47122	8.0	322.0	KEAHIEPK_26724	1175.0	hypothetical protein
contig-100_47139	226.0	321.0	KEAHIEPK_26725	175.0	hypothetical protein
contig-100_47144	66.0	275.0	KEAHIEPK_26726	615.0	hypothetical protein
contig-100_47147	73.0	294.0	KEAHIEPK_26727	704.0	Ubiquinone biosynthesis O-methyltransferase
contig-100_47149	10.0	249.0	KEAHIEPK_26728	482.0	hypothetical protein
contig-100_47153	18.0	284.0	KEAHIEPK_26729	1086.0	Dihydroneopterin aldolase
contig-100_47157	120.0	278.0	KEAHIEPK_26730	1410.0	hypothetical protein
contig-100_47162	102.0	278.0	KEAHIEPK_26731	967.0	hypothetical protein
contig-100_47164	144.0	287.0	KEAHIEPK_26732	360.0	hypothetical protein
contig-100_47174	3.0	317.0	KEAHIEPK_26733	689.0	Type II secretion system protein F
contig-100_47177	30.0	248.0	KEAHIEPK_26734	1209.0	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
contig-100_47183	113.0	289.0	KEAHIEPK_26735	324.0	hypothetical protein
contig-100_47184	119.0	322.0	KEAHIEPK_26736	796.0	hypothetical protein
contig-100_47185	12.0	266.0	KEAHIEPK_26737	804.0	hypothetical protein
contig-100_47188	3.0	218.0	KEAHIEPK_26738	522.0	Methylmalonyl-CoA mutase
contig-100_47191	28.0	285.0	KEAHIEPK_26739	923.0	hypothetical protein
contig-100_47206	1.0	288.0	KEAHIEPK_26740	1314.0	hypothetical protein
contig-100_47225	32.0	283.0	KEAHIEPK_26741	601.0	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
contig-100_47242	136.0	321.0	KEAHIEPK_26742	522.0	hypothetical protein
contig-100_47251	74.0	301.0	KEAHIEPK_26743	941.0	hypothetical protein
contig-100_47261	132.0	293.0	KEAHIEPK_26744	933.0	hypothetical protein
contig-100_47269	198.0	317.0	KEAHIEPK_26745	588.0	hypothetical protein
contig-100_47287	138.0	302.0	KEAHIEPK_26746	1461.0	hypothetical protein
contig-100_47290	164.0	253.0	KEAHIEPK_26747	244.0	hypothetical protein
contig-100_47293	33.0	266.0	KEAHIEPK_26748	536.0	hypothetical protein
contig-100_47296	51.0	296.0	KEAHIEPK_26749	1066.0	hypothetical protein
contig-100_47298	52.0	309.0	KEAHIEPK_26750	753.0	hypothetical protein
contig-100_47299	20.0	166.0	KEAHIEPK_26751	534.0	hypothetical protein
contig-100_47300	12.0	251.0	KEAHIEPK_26752	667.0	D-alanyl-D-alanine dipeptidase
contig-100_47312	153.0	302.0	KEAHIEPK_26753	2283.0	hypothetical protein
contig-100_47314	55.0	210.0	KEAHIEPK_26754	892.0	hypothetical protein
contig-100_47326	64.0	264.0	KEAHIEPK_26755	681.0	hypothetical protein
contig-100_47334	29.0	217.0	KEAHIEPK_26756	595.0	ATP-dependent Clp protease ATP-binding subunit ClpA
contig-100_47338	140.0	256.0	KEAHIEPK_26757	799.0	GTPase Era
contig-100_47359	8.0	256.0	KEAHIEPK_26758	637.0	hypothetical protein
contig-100_47360	104.0	286.0	KEAHIEPK_26759	429.0	hypothetical protein
contig-100_47361	47.0	232.0	KEAHIEPK_26760	452.0	putative GTP-binding protein YjiA
contig-100_47363	90.0	206.0	KEAHIEPK_26761	962.0	Ectoine hydrolase
contig-100_47370	87.0	245.0	KEAHIEPK_26762	1063.0	Methionyl-tRNA formyltransferase
contig-100_47377	58.0	186.0	KEAHIEPK_26763	288.0	hypothetical protein
contig-100_47382	10.0	183.0	KEAHIEPK_26764	576.0	hypothetical protein
contig-100_47394	210.0	305.0	KEAHIEPK_26765	381.0	Glycine cleavage system transcriptional activator
contig-100_47396	88.0	318.0	KEAHIEPK_26766	1070.0	hypothetical protein
contig-100_47397	96.0	263.0	KEAHIEPK_26767	1450.0	hypothetical protein
contig-100_47399	104.0	292.0	KEAHIEPK_26768	613.0	hypothetical protein
contig-100_47404	87.0	302.0	KEAHIEPK_26769	624.0	hypothetical protein
contig-100_47405	108.0	296.0	KEAHIEPK_26770	1118.0	hypothetical protein
contig-100_47406	51.0	248.0	KEAHIEPK_26771	503.0	hypothetical protein
contig-100_47415	71.0	259.0	KEAHIEPK_26772	707.0	hypothetical protein
contig-100_47417	45.0	269.0	KEAHIEPK_26773	537.0	hypothetical protein
contig-100_47419	63.0	329.0	KEAHIEPK_26774	644.0	Pyridoxal 5'-phosphate synthase subunit PdxS
contig-100_47420	15.0	224.0	KEAHIEPK_26775	861.0	hypothetical protein
contig-100_47427	1.0	132.0	KEAHIEPK_26776	417.0	hypothetical protein
contig-100_47428	79.0	288.0	KEAHIEPK_26777	400.0	hypothetical protein
contig-100_47430	19.0	276.0	KEAHIEPK_26778	467.0	hypothetical protein
contig-100_47434	23.0	316.0	KEAHIEPK_26779	1358.0	hypothetical protein
contig-100_47439	42.0	320.0	KEAHIEPK_26780	1012.0	hypothetical protein
contig-100_47450	29.0	232.0	KEAHIEPK_26781	1485.0	hypothetical protein
contig-100_47454	3.0	119.0	KEAHIEPK_26782	249.0	hypothetical protein
contig-100_47458	30.0	251.0	KEAHIEPK_26783	1175.0	hypothetical protein
contig-100_47465	20.0	328.0	KEAHIEPK_26784	970.0	hypothetical protein
contig-100_47466	45.0	308.0	KEAHIEPK_26785	683.0	hypothetical protein
contig-100_47500	26.0	229.0	KEAHIEPK_26786	563.0	hypothetical protein
contig-100_47510	182.0	310.0	KEAHIEPK_26787	848.0	hypothetical protein
contig-100_47517	31.0	186.0	KEAHIEPK_26788	361.0	hypothetical protein
contig-100_47520	40.0	240.0	KEAHIEPK_26789	318.0	hypothetical protein
contig-100_47523	59.0	292.0	KEAHIEPK_26790	768.0	hypothetical protein
contig-100_47526	23.0	214.0	KEAHIEPK_26791	1251.0	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
contig-100_47527	77.0	214.0	KEAHIEPK_26792	650.0	hypothetical protein
contig-100_47529	63.0	158.0	KEAHIEPK_26793	308.0	hypothetical protein
contig-100_47533	83.0	292.0	KEAHIEPK_26794	660.0	hypothetical protein
contig-100_47534	99.0	326.0	KEAHIEPK_26795	1886.0	Beta sliding clamp
contig-100_47535	4.0	327.0	KEAHIEPK_26796	595.0	hypothetical protein
contig-100_47537	23.0	184.0	KEAHIEPK_26797	637.0	hypothetical protein
contig-100_47538	88.0	279.0	KEAHIEPK_26798	331.0	hypothetical protein
contig-100_47540	1.0	195.0	KEAHIEPK_26799	712.0	dITP/XTP pyrophosphatase
contig-100_47544	88.0	267.0	KEAHIEPK_26800	577.0	hypothetical protein
contig-100_47548	57.0	152.0	KEAHIEPK_26801	257.0	hypothetical protein
contig-100_47552	8.0	178.0	KEAHIEPK_26802	1539.0	hypothetical protein
contig-100_47556	113.0	286.0	KEAHIEPK_26803	455.0	hypothetical protein
contig-100_47558	129.0	293.0	KEAHIEPK_26804	401.0	hypothetical protein
contig-100_47563	17.0	289.0	KEAHIEPK_26805	712.0	putative protein
contig-100_47566	2.0	313.0	KEAHIEPK_26806	738.0	D-inositol-3-phosphate glycosyltransferase
